Station,Date,TimeSST,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC
NSTU,2/25/2012,1:15 AM,77.0,73.4,89,29.80,9.0,East,13.8,19.6,N/A,,Scattered Clouds,100,2012-02-25 12:15:00
NSTU,2/25/2012,1:35 AM,77.0,73.4,89,29.79,9.0,East,11.5,-,N/A,,Partly Cloudy,100,2012-02-25 12:35:00
NSTU,2/25/2012,1:55 AM,77.0,71.6,83,29.78,10.0,East,9.2,-,N/A,,Clear,100,2012-02-25 12:55:00
NSTU,2/25/2012,2:15 AM,77.0,71.6,83,29.78,10.0,ESE,8.1,-,N/A,,Partly Cloudy,120,2012-02-25 13:15:00
NSTU,2/25/2012,2:35 AM,77.0,71.6,83,29.77,10.0,East,3.5,-,N/A,,Mostly Cloudy,100,2012-02-25 13:35:00
NSTU,2/25/2012,2:55 AM,75.2,71.6,89,29.77,10.0,NW,4.6,-,N/A,,Scattered Clouds,310,2012-02-25 13:55:00
NSTU,2/25/2012,3:15 AM,75.2,71.6,89,29.76,10.0,NW,4.6,-,N/A,,Clear,310,2012-02-25 14:15:00
NSTU,2/25/2012,3:35 AM,75.2,71.6,89,29.76,10.0,NW,5.8,-,N/A,,Partly Cloudy,310,2012-02-25 14:35:00
NSTU,2/25/2012,3:55 AM,75.2,71.6,89,29.76,10.0,NW,4.6,-,N/A,,Clear,320,2012-02-25 14:55:00
NSTU,2/25/2012,4:15 AM,75.2,71.6,89,29.77,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-02-25 15:15:00
NSTU,2/25/2012,4:35 AM,75.2,71.6,89,29.77,10.0,North,4.6,-,N/A,,Scattered Clouds,10,2012-02-25 15:35:00
NSTU,2/25/2012,4:55 AM,75.2,73.4,94,29.77,10.0,NE,8.1,-,N/A,,Partly Cloudy,40,2012-02-25 15:55:00
NSTU,2/25/2012,5:15 AM,75.2,71.6,89,29.77,10.0,NNE,5.8,-,N/A,,Scattered Clouds,30,2012-02-25 16:15:00
NSTU,2/25/2012,5:35 AM,77.0,71.6,83,29.77,10.0,NNE,5.8,-,N/A,,Mostly Cloudy,30,2012-02-25 16:35:00
NSTU,2/25/2012,5:55 AM,77.0,71.6,83,29.78,10.0,NE,5.8,-,N/A,,Scattered Clouds,40,2012-02-25 16:55:00
NSTU,2/25/2012,6:15 AM,77.0,73.4,89,29.79,10.0,NE,4.6,-,N/A,,Partly Cloudy,50,2012-02-25 17:15:00
NSTU,2/25/2012,6:35 AM,77.0,73.4,89,29.80,10.0,NE,6.9,-,N/A,,Partly Cloudy,40,2012-02-25 17:35:00
NSTU,2/25/2012,6:55 AM,77.0,73.4,89,29.81,10.0,ENE,11.5,-,N/A,,Mostly Cloudy,60,2012-02-25 17:55:00
NSTU,2/25/2012,7:15 AM,77.0,73.4,89,29.81,10.0,NNE,5.8,-,N/A,,Scattered Clouds,30,2012-02-25 18:15:00
NSTU,2/25/2012,7:35 AM,78.8,73.4,83,29.81,10.0,NE,8.1,-,N/A,,Scattered Clouds,40,2012-02-25 18:35:00
NSTU,2/25/2012,7:55 AM,80.6,73.4,79,29.81,8.0,ENE,20.7,24.2,N/A,,Overcast,70,2012-02-25 18:55:00
NSTU,2/25/2012,8:15 AM,80.6,73.4,79,29.82,10.0,ENE,18.4,-,N/A,,Overcast,70,2012-02-25 19:15:00
NSTU,2/25/2012,8:35 AM,80.6,73.4,79,29.83,10.0,NE,16.1,-,N/A,,Mostly Cloudy,50,2012-02-25 19:35:00
NSTU,2/25/2012,8:55 AM,80.6,73.4,79,29.83,10.0,ENE,13.8,-,N/A,Rain,Light Rain,60,2012-02-25 19:55:00
NSTU,2/25/2012,9:15 AM,82.4,75.2,79,29.84,10.0,ENE,15.0,19.6,N/A,Rain,Light Rain,60,2012-02-25 20:15:00
NSTU,2/25/2012,9:35 AM,82.4,75.2,79,29.84,10.0,ENE,13.8,20.7,N/A,Rain,Light Rain,60,2012-02-25 20:35:00
NSTU,2/25/2012,9:55 AM,82.4,73.4,74,29.84,10.0,ENE,20.7,25.3,N/A,Rain,Light Rain,70,2012-02-25 20:55:00
NSTU,2/25/2012,10:15 AM,82.4,73.4,74,29.83,10.0,ENE,18.4,-,N/A,Rain,Light Rain,60,2012-02-25 21:15:00
NSTU,2/25/2012,10:35 AM,84.2,73.4,70,29.83,10.0,ENE,16.1,-,N/A,,Clear,70,2012-02-25 21:35:00
NSTU,2/25/2012,10:55 AM,84.2,73.4,70,29.82,10.0,ENE,15.0,-,N/A,,Clear,70,2012-02-25 21:55:00
NSTU,2/25/2012,11:15 AM,84.2,73.4,70,29.81,10.0,ENE,16.1,21.9,N/A,,Clear,70,2012-02-25 22:15:00
NSTU,2/25/2012,11:35 AM,84.2,73.4,70,29.80,10.0,ENE,16.1,-,N/A,,Clear,60,2012-02-25 22:35:00
NSTU,2/25/2012,11:55 AM,84.2,73.4,70,29.80,10.0,ENE,13.8,-,N/A,,Clear,60,2012-02-25 22:55:00
NSTU,2/25/2012,12:15 PM,84.2,73.4,70,29.80,10.0,ENE,17.3,-,N/A,,Clear,60,2012-02-25 23:15:00
NSTU,2/25/2012,12:35 PM,84.2,73.4,70,29.80,10.0,ENE,16.1,-,N/A,Rain,Light Rain,60,2012-02-25 23:35:00
NSTU,2/25/2012,12:55 PM,84.2,71.6,66,29.79,10.0,ENE,12.7,-,N/A,,Clear,70,2012-02-25 23:55:00
NSTU,2/25/2012,1:15 PM,84.2,73.4,70,29.79,10.0,ENE,9.2,-,N/A,,Clear,60,2012-02-26 00:15:00
NSTU,2/25/2012,1:35 PM,84.2,75.2,74,29.79,10.0,East,13.8,-,N/A,,Clear,80,2012-02-26 00:35:00
NSTU,2/25/2012,1:55 PM,84.2,73.4,70,29.78,10.0,ENE,15.0,-,N/A,,Clear,70,2012-02-26 00:55:00
NSTU,2/25/2012,2:15 PM,84.2,73.4,70,29.78,10.0,ENE,12.7,-,N/A,Rain,Light Rain,60,2012-02-26 01:15:00
NSTU,2/25/2012,2:35 PM,84.2,73.4,70,29.78,10.0,NE,10.4,-,N/A,,Clear,40,2012-02-26 01:35:00
NSTU,2/25/2012,2:55 PM,84.2,73.4,70,29.78,10.0,NE,13.8,18.4,N/A,,Clear,50,2012-02-26 01:55:00
NSTU,2/25/2012,3:15 PM,84.2,73.4,70,29.78,10.0,NE,11.5,-,N/A,,Clear,50,2012-02-26 02:15:00
NSTU,2/25/2012,3:35 PM,84.2,71.6,66,29.78,8.0,NE,11.5,-,N/A,,Clear,40,2012-02-26 02:35:00
NSTU,2/25/2012,3:55 PM,82.4,71.6,70,29.78,10.0,NE,15.0,18.4,N/A,,Clear,50,2012-02-26 02:55:00
NSTU,2/25/2012,4:15 PM,82.4,73.4,74,29.77,10.0,NE,12.7,-,N/A,,Clear,50,2012-02-26 03:15:00
NSTU,2/25/2012,4:35 PM,82.4,71.6,70,29.76,10.0,NE,10.4,17.3,N/A,,Scattered Clouds,40,2012-02-26 03:35:00
NSTU,2/25/2012,4:55 PM,82.4,73.4,74,29.76,10.0,NE,11.5,-,N/A,,Mostly Cloudy,40,2012-02-26 03:55:00
NSTU,2/25/2012,5:15 PM,82.4,73.4,74,29.76,10.0,NE,11.5,-,N/A,,Mostly Cloudy,50,2012-02-26 04:15:00
NSTU,2/25/2012,5:35 PM,82.4,73.4,74,29.77,9.0,NNW,9.2,-,N/A,,Overcast,340,2012-02-26 04:35:00
NSTU,2/25/2012,5:55 PM,80.6,71.6,74,29.78,10.0,NNE,4.6,-,N/A,,Scattered Clouds,20,2012-02-26 04:55:00
NSTU,2/25/2012,6:15 PM,80.6,71.6,74,29.78,10.0,North,4.6,-,N/A,,Clear,10,2012-02-26 05:15:00
NSTU,2/25/2012,6:35 PM,80.6,71.6,74,29.79,10.0,North,4.6,-,N/A,,Clear,10,2012-02-26 05:35:00
NSTU,2/25/2012,6:55 PM,80.6,71.6,74,29.80,10.0,NNE,3.5,-,N/A,,Scattered Clouds,30,2012-02-26 05:55:00
NSTU,2/25/2012,7:15 PM,80.6,73.4,79,29.80,10.0,NNE,9.2,-,N/A,,Scattered Clouds,20,2012-02-26 06:15:00
NSTU,2/25/2012,7:35 PM,80.6,73.4,79,29.80,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-02-26 06:35:00
NSTU,2/25/2012,7:55 PM,80.6,71.6,74,29.81,10.0,NE,5.8,-,N/A,,Partly Cloudy,40,2012-02-26 06:55:00
NSTU,2/25/2012,8:15 PM,80.6,71.6,74,29.81,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-02-26 07:15:00
NSTU,2/25/2012,8:35 PM,80.6,71.6,74,29.81,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-02-26 07:35:00
NSTU,2/25/2012,8:55 PM,80.6,71.6,74,29.82,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-02-26 07:55:00
NSTU,2/25/2012,9:15 PM,80.6,71.6,74,29.82,10.0,Calm,Calm,-,N/A,,Clear,0,2012-02-26 08:15:00
NSTU,2/25/2012,9:35 PM,78.8,73.4,83,29.83,10.0,Calm,Calm,-,N/A,,Clear,0,2012-02-26 08:35:00
NSTU,2/25/2012,9:55 PM,77.0,73.4,89,29.84,10.0,Calm,Calm,-,N/A,,Clear,0,2012-02-26 08:55:00
NSTU,2/25/2012,10:15 PM,78.8,73.4,83,29.85,10.0,North,4.6,-,N/A,,Scattered Clouds,10,2012-02-26 09:15:00
NSTU,2/25/2012,10:35 PM,80.6,73.4,79,29.85,10.0,North,4.6,-,N/A,,Clear,350,2012-02-26 09:35:00
NSTU,2/25/2012,10:55 PM,80.6,73.4,79,29.85,10.0,North,3.5,-,N/A,,Clear,10,2012-02-26 09:55:00
NSTU,2/25/2012,11:15 PM,80.6,73.4,79,29.85,10.0,NNE,3.5,-,N/A,,Clear,20,2012-02-26 10:15:00
NSTU,2/25/2012,11:35 PM,80.6,71.6,74,29.85,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-02-26 10:35:00
NSTU,2/25/2012,11:55 PM,80.6,71.6,74,29.84,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-02-26 10:55:00
NSTU,2/26/2012,12:15 AM,78.8,73.4,83,29.84,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-02-26 11:15:00
NSTU,2/26/2012,12:35 AM,78.8,73.4,83,29.84,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-02-26 11:35:00
NSTU,2/26/2012,12:55 AM,78.8,73.4,83,29.83,10.0,WNW,3.5,-,N/A,,Scattered Clouds,290,2012-02-26 11:55:00
NSTU,2/26/2012,1:15 AM,78.8,73.4,83,29.83,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-02-26 12:15:00
NSTU,2/26/2012,1:35 AM,78.8,73.4,83,29.82,10.0,North,3.5,-,N/A,,Partly Cloudy,350,2012-02-26 12:35:00
NSTU,2/26/2012,1:55 AM,80.6,71.6,74,29.81,10.0,NNW,3.5,-,N/A,,Clear,340,2012-02-26 12:55:00
NSTU,2/26/2012,2:15 AM,80.6,71.6,74,29.80,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-02-26 13:15:00
NSTU,2/26/2012,2:35 AM,80.6,71.6,74,29.79,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-02-26 13:35:00
NSTU,2/26/2012,2:55 AM,78.8,73.4,83,29.79,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-02-26 13:55:00
NSTU,2/26/2012,3:15 AM,78.8,71.6,78,29.80,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-02-26 14:15:00
NSTU,2/26/2012,3:35 AM,78.8,73.4,83,29.79,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-02-26 14:35:00
NSTU,2/26/2012,3:55 AM,77.0,73.4,89,29.80,10.0,WNW,3.5,-,N/A,,Clear,290,2012-02-26 14:55:00
NSTU,2/26/2012,4:15 AM,77.0,73.4,89,29.80,10.0,Calm,Calm,-,N/A,Rain,Light Rain,0,2012-02-26 15:15:00
NSTU,2/26/2012,4:35 AM,77.0,73.4,89,29.80,10.0,Calm,Calm,-,N/A,Rain,Light Rain,0,2012-02-26 15:35:00
NSTU,2/26/2012,4:55 AM,77.0,73.4,89,29.80,10.0,Calm,Calm,-,N/A,Rain,Light Rain,0,2012-02-26 15:55:00
NSTU,2/26/2012,5:15 AM,77.0,73.4,89,29.80,10.0,West,3.5,-,N/A,Rain,Light Rain,280,2012-02-26 16:15:00
NSTU,2/26/2012,5:35 AM,77.0,73.4,89,29.81,5.0,Calm,Calm,-,N/A,,Clear,0,2012-02-26 16:35:00
NSTU,2/26/2012,5:55 AM,77.0,73.4,89,29.81,9.0,North,3.5,-,N/A,,Clear,360,2012-02-26 16:55:00
NSTU,2/26/2012,6:15 AM,77.0,73.4,89,29.82,6.0,West,3.5,-,N/A,,Clear,280,2012-02-26 17:15:00
NSTU,2/26/2012,6:35 AM,75.2,73.4,94,29.82,4.0,WNW,3.5,-,N/A,,Clear,290,2012-02-26 17:35:00
NSTU,2/26/2012,6:55 AM,75.2,73.4,94,29.83,8.0,West,3.5,-,N/A,,Clear,280,2012-02-26 17:55:00
NSTU,2/26/2012,7:15 AM,77.0,73.4,89,29.83,6.0,WNW,3.5,-,N/A,,Clear,290,2012-02-26 18:15:00
NSTU,2/26/2012,7:35 AM,78.8,73.4,83,29.84,6.0,Calm,Calm,-,N/A,,Clear,0,2012-02-26 18:35:00
NSTU,2/26/2012,7:55 AM,82.4,73.4,74,29.85,10.0,Calm,Calm,-,N/A,,Clear,0,2012-02-26 18:55:00
NSTU,2/26/2012,8:15 AM,82.4,73.4,74,29.86,10.0,Calm,Calm,-,N/A,,Scattered Clouds,0,2012-02-26 19:15:00
NSTU,2/26/2012,8:35 AM,82.4,73.4,74,29.86,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-02-26 19:35:00
NSTU,2/26/2012,8:55 AM,82.4,73.4,74,29.87,10.0,North,4.6,-,N/A,,Scattered Clouds,350,2012-02-26 19:55:00
NSTU,2/26/2012,9:15 AM,80.6,73.4,79,29.87,7.0,NNW,5.8,-,N/A,Rain,Light Rain,340,2012-02-26 20:15:00
NSTU,2/26/2012,9:35 AM,80.6,71.6,74,29.87,10.0,NNW,5.8,-,N/A,,Partly Cloudy,330,2012-02-26 20:35:00
NSTU,2/26/2012,9:55 AM,80.6,73.4,79,29.87,10.0,North,4.6,-,N/A,,Partly Cloudy,360,2012-02-26 20:55:00
NSTU,2/26/2012,10:15 AM,80.6,73.4,79,29.87,10.0,NNE,5.8,-,N/A,,Clear,20,2012-02-26 21:15:00
NSTU,2/26/2012,10:35 AM,82.4,73.4,74,29.85,10.0,North,5.8,-,N/A,,Mostly Cloudy,10,2012-02-26 21:35:00
NSTU,2/26/2012,10:55 AM,80.6,73.4,79,29.84,10.0,NNW,6.9,-,N/A,Rain,Light Rain,340,2012-02-26 21:55:00
NSTU,2/26/2012,11:15 AM,80.6,73.4,79,29.83,10.0,Calm,Calm,-,N/A,,Clear,0,2012-02-26 22:15:00
NSTU,2/26/2012,11:35 AM,82.4,73.4,74,29.83,10.0,ESE,4.6,-,N/A,,Clear,110,2012-02-26 22:35:00
NSTU,2/26/2012,11:55 AM,82.4,73.4,74,29.83,10.0,East,5.8,-,N/A,,Clear,100,2012-02-26 22:55:00
NSTU,2/26/2012,12:15 PM,84.2,71.6,66,29.82,10.0,East,6.9,-,N/A,,Clear,80,2012-02-26 23:15:00
NSTU,2/26/2012,12:35 PM,84.2,71.6,66,29.81,10.0,North,9.2,17.3,N/A,,Clear,10,2012-02-26 23:35:00
NSTU,2/26/2012,12:55 PM,84.2,71.6,66,29.82,10.0,WNW,4.6,-,N/A,,Clear,300,2012-02-26 23:55:00
NSTU,2/26/2012,1:15 PM,84.2,68.0,58,29.81,10.0,North,5.8,-,N/A,,Clear,350,2012-02-27 00:15:00
NSTU,2/26/2012,1:35 PM,84.2,71.6,66,29.81,10.0,East,9.2,-,N/A,,Clear,100,2012-02-27 00:35:00
NSTU,2/26/2012,1:55 PM,84.2,71.6,66,29.80,10.0,ESE,6.9,-,N/A,,Clear,110,2012-02-27 00:55:00
NSTU,2/26/2012,2:15 PM,84.2,69.8,62,29.80,10.0,ESE,6.9,-,N/A,,Clear,110,2012-02-27 01:15:00
NSTU,2/26/2012,2:35 PM,84.2,69.8,62,29.80,10.0,East,9.2,-,N/A,,Clear,80,2012-02-27 01:35:00
NSTU,2/26/2012,2:55 PM,84.2,71.6,66,29.80,10.0,East,10.4,-,N/A,,Clear,80,2012-02-27 01:55:00
NSTU,2/26/2012,3:15 PM,82.4,68.0,62,29.80,10.0,East,10.4,-,N/A,,Clear,90,2012-02-27 02:15:00
NSTU,2/26/2012,3:35 PM,84.2,69.8,62,29.80,10.0,East,10.4,-,N/A,,Clear,90,2012-02-27 02:35:00
NSTU,2/26/2012,3:55 PM,82.4,71.6,70,29.80,10.0,East,11.5,-,N/A,,Clear,80,2012-02-27 02:55:00
NSTU,2/26/2012,4:15 PM,82.4,69.8,66,29.80,10.0,East,8.1,-,N/A,,Clear,80,2012-02-27 03:15:00
NSTU,2/26/2012,4:35 PM,82.4,69.8,66,29.80,10.0,ENE,8.1,-,N/A,,Clear,70,2012-02-27 03:35:00
NSTU,2/26/2012,4:55 PM,82.4,69.8,66,29.81,10.0,NE,10.4,-,N/A,,Clear,50,2012-02-27 03:55:00
NSTU,2/26/2012,5:15 PM,82.4,69.8,66,29.81,10.0,NNE,8.1,-,N/A,,Clear,20,2012-02-27 04:15:00
NSTU,2/26/2012,5:35 PM,82.4,69.8,66,29.82,10.0,NE,4.6,-,N/A,,Clear,40,2012-02-27 04:35:00
NSTU,2/26/2012,5:55 PM,82.4,69.8,66,29.82,10.0,NNE,3.5,-,N/A,,Clear,30,2012-02-27 04:55:00
NSTU,2/26/2012,6:15 PM,82.4,69.8,66,29.83,10.0,North,4.6,-,N/A,Rain,Light Rain,350,2012-02-27 05:15:00
NSTU,2/26/2012,6:35 PM,80.6,69.8,70,29.84,10.0,North,4.6,-,N/A,Rain,Light Rain,360,2012-02-27 05:35:00
NSTU,2/26/2012,6:55 PM,80.6,71.6,74,29.85,10.0,Calm,Calm,-,N/A,Rain,Light Rain,0,2012-02-27 05:55:00
NSTU,2/26/2012,7:15 PM,80.6,71.6,74,29.86,10.0,North,3.5,-,N/A,Rain,Light Rain,360,2012-02-27 06:15:00
NSTU,2/26/2012,7:35 PM,80.6,71.6,74,29.87,10.0,Calm,Calm,-,N/A,Rain,Light Rain,0,2012-02-27 06:35:00
NSTU,2/26/2012,7:55 PM,80.6,71.6,74,29.87,10.0,East,3.5,-,N/A,Rain,Light Rain,100,2012-02-27 06:55:00
NSTU,2/26/2012,8:15 PM,80.6,71.6,74,29.88,10.0,NNE,3.5,-,N/A,Rain,Light Rain,30,2012-02-27 07:15:00
NSTU,2/26/2012,8:35 PM,78.8,71.6,78,29.88,10.0,North,3.5,-,N/A,Rain,Light Rain,10,2012-02-27 07:35:00
NSTU,2/26/2012,8:55 PM,78.8,71.6,78,29.88,10.0,Calm,Calm,-,N/A,Rain,Light Rain,0,2012-02-27 07:55:00
NSTU,2/26/2012,9:15 PM,78.8,71.6,78,29.87,10.0,NW,3.5,-,N/A,Rain,Light Rain,310,2012-02-27 08:15:00
NSTU,2/26/2012,9:35 PM,77.0,71.6,83,29.88,10.0,Calm,Calm,-,N/A,Rain,Light Rain,0,2012-02-27 08:35:00
NSTU,2/26/2012,9:55 PM,77.0,71.6,83,29.88,10.0,Calm,Calm,-,N/A,Rain,Light Rain,0,2012-02-27 08:55:00
NSTU,2/26/2012,10:15 PM,77.0,71.6,83,29.88,10.0,NW,3.5,-,N/A,Rain,Light Rain,320,2012-02-27 09:15:00
NSTU,2/26/2012,10:35 PM,77.0,71.6,83,29.88,10.0,Calm,Calm,-,N/A,,Clear,0,2012-02-27 09:35:00
NSTU,2/26/2012,10:55 PM,77.0,71.6,83,29.88,10.0,NW,3.5,-,N/A,,Scattered Clouds,310,2012-02-27 09:55:00
NSTU,2/26/2012,11:15 PM,77.0,71.6,83,29.88,10.0,WNW,3.5,-,N/A,,Partly Cloudy,300,2012-02-27 10:15:00
NSTU,2/26/2012,11:35 PM,77.0,71.6,83,29.87,10.0,Calm,Calm,-,N/A,,Partly Cloudy,0,2012-02-27 10:35:00
NSTU,2/26/2012,11:55 PM,77.0,73.4,89,29.87,10.0,WNW,4.6,-,N/A,,Partly Cloudy,300,2012-02-27 10:55:00
NSTU,2/27/2012,12:15 AM,77.0,73.4,89,29.86,10.0,NW,3.5,-,N/A,,Clear,310,2012-02-27 11:15:00
NSTU,2/27/2012,12:35 AM,77.0,73.4,89,29.86,10.0,Calm,Calm,-,N/A,,Clear,0,2012-02-27 11:35:00
NSTU,2/27/2012,12:55 AM,77.0,73.4,89,29.85,10.0,NW,3.5,-,N/A,,Partly Cloudy,320,2012-02-27 11:55:00
NSTU,2/27/2012,1:15 AM,77.0,73.4,89,29.85,10.0,Calm,Calm,-,N/A,,Clear,0,2012-02-27 12:15:00
NSTU,2/27/2012,1:35 AM,77.0,73.4,89,29.85,10.0,NW,3.5,-,N/A,,Partly Cloudy,320,2012-02-27 12:35:00
NSTU,2/27/2012,1:55 AM,77.0,73.4,89,29.84,10.0,NW,3.5,-,N/A,,Scattered Clouds,310,2012-02-27 12:55:00
NSTU,2/27/2012,2:15 AM,77.0,73.4,89,29.84,10.0,WNW,3.5,-,N/A,,Mostly Cloudy,300,2012-02-27 13:15:00
NSTU,2/27/2012,2:35 AM,77.0,73.4,89,29.84,1.8,NNE,3.5,-,N/A,Rain,Light Rain,30,2012-02-27 13:35:00
NSTU,2/27/2012,2:55 AM,77.0,75.2,94,29.83,10.0,Calm,Calm,-,N/A,Rain,Light Rain,0,2012-02-27 13:55:00
NSTU,2/27/2012,3:15 AM,77.0,73.4,89,29.83,10.0,WNW,4.6,-,N/A,Rain,Light Rain,300,2012-02-27 14:15:00
NSTU,2/27/2012,3:35 AM,77.0,73.4,89,29.83,10.0,Calm,Calm,-,N/A,Rain,Light Rain,0,2012-02-27 14:35:00
NSTU,2/27/2012,3:55 AM,77.0,73.4,89,29.82,10.0,WNW,3.5,-,N/A,,Mostly Cloudy,300,2012-02-27 14:55:00
NSTU,2/27/2012,4:15 AM,77.0,73.4,89,29.83,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-02-27 15:15:00
NSTU,2/27/2012,4:35 AM,77.0,73.4,89,29.82,10.0,NW,4.6,-,N/A,,Partly Cloudy,320,2012-02-27 15:35:00
NSTU,2/27/2012,4:55 AM,77.0,75.2,94,29.83,8.0,East,9.2,-,N/A,,Mostly Cloudy,80,2012-02-27 15:55:00
NSTU,2/27/2012,5:15 AM,77.0,75.2,94,29.84,5.0,East,6.9,-,N/A,Rain,Light Rain,80,2012-02-27 16:15:00
NSTU,2/27/2012,5:35 AM,77.0,75.2,94,29.84,10.0,Calm,Calm,-,N/A,Rain,Light Rain,0,2012-02-27 16:35:00
NSTU,2/27/2012,5:55 AM,77.0,75.2,94,29.84,10.0,Calm,Calm,-,N/A,Rain,Light Rain,0,2012-02-27 16:55:00
NSTU,2/27/2012,6:15 AM,77.0,75.2,94,29.84,10.0,North,3.5,-,N/A,,Mostly Cloudy,350,2012-02-27 17:15:00
NSTU,2/27/2012,6:35 AM,77.0,75.2,94,29.85,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-02-27 17:35:00
NSTU,2/27/2012,6:55 AM,77.0,75.2,94,29.85,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2012-02-27 17:55:00
NSTU,2/27/2012,7:15 AM,80.6,75.2,84,29.86,9.0,East,9.2,-,N/A,,Partly Cloudy,80,2012-02-27 18:15:00
NSTU,2/27/2012,7:35 AM,82.4,75.2,79,29.86,10.0,East,10.4,-,N/A,,Partly Cloudy,80,2012-02-27 18:35:00
NSTU,2/27/2012,7:55 AM,82.4,75.2,79,29.87,10.0,East,9.2,-,N/A,,Scattered Clouds,90,2012-02-27 18:55:00
NSTU,2/27/2012,8:15 AM,84.2,75.2,74,29.87,10.0,East,8.1,-,N/A,,Partly Cloudy,80,2012-02-27 19:15:00
NSTU,2/27/2012,8:35 AM,82.4,75.2,79,29.88,9.0,East,8.1,-,N/A,,Partly Cloudy,100,2012-02-27 19:35:00
NSTU,2/27/2012,8:55 AM,84.2,75.2,74,29.88,10.0,East,10.4,-,N/A,,Partly Cloudy,80,2012-02-27 19:55:00
NSTU,2/27/2012,9:15 AM,84.2,75.2,74,29.88,10.0,East,10.4,-,N/A,,Scattered Clouds,90,2012-02-27 20:15:00
NSTU,2/27/2012,9:35 AM,84.2,75.2,74,29.88,10.0,East,10.4,-,N/A,,Scattered Clouds,80,2012-02-27 20:35:00
NSTU,2/27/2012,9:55 AM,84.2,75.2,74,29.88,10.0,East,9.2,-,N/A,,Partly Cloudy,90,2012-02-27 20:55:00
NSTU,2/27/2012,10:15 AM,84.2,77.0,79,29.87,10.0,East,10.4,-,N/A,,Scattered Clouds,90,2012-02-27 21:15:00
NSTU,2/27/2012,10:35 AM,84.2,75.2,74,29.87,10.0,East,11.5,-,N/A,,Scattered Clouds,80,2012-02-27 21:35:00
NSTU,2/27/2012,10:55 AM,84.2,75.2,74,29.87,10.0,East,10.4,-,N/A,,Partly Cloudy,90,2012-02-27 21:55:00
NSTU,2/27/2012,11:15 AM,84.2,75.2,74,29.87,10.0,East,10.4,-,N/A,,Clear,100,2012-02-27 22:15:00
NSTU,2/27/2012,11:35 AM,84.2,75.2,74,29.86,10.0,East,9.2,-,N/A,,Clear,90,2012-02-27 22:35:00
NSTU,2/27/2012,11:55 AM,84.2,75.2,74,29.85,10.0,East,11.5,-,N/A,,Clear,80,2012-02-27 22:55:00
NSTU,2/27/2012,12:15 PM,84.2,75.2,74,29.85,10.0,East,11.5,-,N/A,,Clear,90,2012-02-27 23:15:00
NSTU,2/27/2012,12:35 PM,84.2,75.2,74,29.84,10.0,East,12.7,-,N/A,,Partly Cloudy,90,2012-02-27 23:35:00
NSTU,2/27/2012,12:55 PM,84.2,75.2,74,29.84,10.0,East,12.7,-,N/A,,Partly Cloudy,90,2012-02-27 23:55:00
NSTU,2/27/2012,1:15 PM,84.2,77.0,79,29.83,10.0,East,11.5,-,N/A,,Partly Cloudy,90,2012-02-28 00:15:00
NSTU,2/27/2012,1:35 PM,86.0,77.0,74,29.83,10.0,East,12.7,-,N/A,,Clear,90,2012-02-28 00:35:00
NSTU,2/27/2012,1:55 PM,86.0,75.2,70,29.82,10.0,East,12.7,-,N/A,,Clear,90,2012-02-28 00:55:00
NSTU,2/27/2012,2:15 PM,86.0,75.2,70,29.82,9.0,East,12.7,-,N/A,,Clear,80,2012-02-28 01:15:00
NSTU,2/27/2012,2:35 PM,86.0,75.2,70,29.82,9.0,East,11.5,-,N/A,,Clear,80,2012-02-28 01:35:00
NSTU,2/27/2012,2:55 PM,86.0,75.2,70,29.81,9.0,East,12.7,-,N/A,,Clear,90,2012-02-28 01:55:00
NSTU,2/27/2012,3:15 PM,86.0,75.2,70,29.81,10.0,East,15.0,18.4,N/A,,Clear,90,2012-02-28 02:15:00
NSTU,2/27/2012,3:35 PM,86.0,75.2,70,29.81,10.0,East,12.7,19.6,N/A,,Clear,100,2012-02-28 02:35:00
NSTU,2/27/2012,3:55 PM,84.2,75.2,74,29.81,10.0,East,11.5,-,N/A,,Clear,90,2012-02-28 02:55:00
